file_name	acq_time
anat/sub-25_inplaneT2.nii.gz	1869-03-11T15:54:14
func/sub-25_task-emotionalregulation_run-01_bold.nii.gz	1869-03-11T15:57:43
func/sub-25_task-emotionalregulation_run-02_bold.nii.gz	1869-03-11T16:06:14
func/sub-25_task-stopsignal_run-01_bold.nii.gz	1869-03-11T16:16:01
func/sub-25_task-stopsignal_run-02_bold.nii.gz	1869-03-11T16:24:23
func/sub-25_task-balloonanalogrisktask_bold.nii.gz	1869-03-11T16:32:14
func/sub-25_task-discounting_bold.nii.gz	1869-03-11T16:41:21
anat/sub-25_T1w.nii.gz	1869-03-11T16:58:25
dwi/sub-25_dwi.nii.gz	1869-03-11T17:01:21
