file_name	acq_time
anat/sub-26_inplaneT2.nii.gz	1869-03-12T12:39:08
func/sub-26_task-discounting_bold.nii.gz	1869-03-12T12:42:13
func/sub-26_task-emotionalregulation_run-01_bold.nii.gz	1869-03-12T12:53:17
func/sub-26_task-emotionalregulation_run-02_bold.nii.gz	1869-03-12T13:00:59
func/sub-26_task-stopsignal_run-01_bold.nii.gz	1869-03-12T13:08:33
func/sub-26_task-stopsignal_run-02_bold.nii.gz	1869-03-12T13:18:17
func/sub-26_task-balloonanalogrisktask_bold.nii.gz	1869-03-12T13:25:59
anat/sub-26_T1w.nii.gz	1869-03-12T13:40:28
dwi/sub-26_dwi.nii.gz	1869-03-12T13:43:19
